    255 Oppavia           -          10.39  0.15    57.40  0.0374 - -                 19.499      - 0.14 0.19 3  -     - - - -
    256 Walpurga          -           9.9   0.15    63.28  0.0484 - -                 16.664      - 0.36 0.41 3  -     - - - -
    257 Silesia           -           9.47  0.15    72.66  0.0545 - -                 15.7095     - 0.29 0.30 3  -     Y - - -
    258 Tyche             -           8.5   0.23    64.78  0.1676 - -                 10.041      - 0.09 0.43 3  -     Y - - -
    259 Aletheia          -           7.76  0.15   178.60  0.0436 - -                  8.143      - -.99 0.12 3  -     - - - -
    260 Huberta           -           8.97  0.15    94.67  0.0509 - -                  8.29       - 0.21 0.27 3  -     Y - - -
    261 Prymno            -           9.44  0.19    54.24  0.1005 - -                  8.002      - 0.13 0.20 3  -     - - - -
    262 Valda             -          11.67  0.15    13.77  0.20   - -                 17.386      - -.99 0.17 3  -     - - - -
    263 Dresda            -          10.48  0.15    23.16  0.2116 - -                 16.809      - 0.32 0.55 3  -     Y - - -
    264 Libussa           -           8.42  0.15    50.48  0.2971 - -                  9.2276     - 0.03 0.33 3  -     Y - - -
    265 Anna              -          11.9   0.15    23.43  0.0559 - -                 11.681      - -.99 0.48 3  -     Y - - -
    266 Aline             -           8.49  0.09   108.87  0.0599 - -                 13.018      - 0.07 0.10 3  -     - - - -
    267 Tirza             -          10.2   0.15    52.81  0.0527 - -                  7.648      - 0.18 0.4  3  -     - - - -
    268 Adorea            -           8.28  0.15   139.89  0.0440 - -                  7.80       - 0.15 0.20 3  -     Y - - -
    269 Justitia          -           9.7   0.15    53.45  0.0815 - -                 33.128      - 0.14 0.25 3  -     - - - -
    270 Anahita           -           8.75  0.15    50.78  0.2166 - -                 15.06       - 0.25 0.34 3  -     Y - - -
    271 Penthesilea       -           9.80  0.15    57.93  0.0633 - -                 18.787      - -.99 0.33 3  -     Y - - -
    272 Antonia           -          10.7   0.15    25.35  0.1442 - -                  3.8548     - -.99 0.43 3  -     Y - - -
    273 Atropos           -          10.26  0.15    29.27  0.1624 - -                 23.924      - 0.52 0.65 3  -     - - - -
    274 Philagoria        -          10.0   0.15    26.68  0.2480 - -                 17.938      - 0.43 0.51 3  -     Y - - -
    275 Sapientia         -           8.85  0.15    94.53  0.057  - -                 14.931      - 0.05 0.12 3- -     - - - -
    276 Adelheid          -           8.6   0.15   121.56  0.0434 - -                  6.315      - 0.07 0.18 3  -     Y - - -
    277 Elvira            -           9.97  0.15    27.01  0.2488 - -                 29.69       - 0.34 0.59 3  -     Y - - -
    278 Paulina           -           9.57  0.15    34.75  0.2173 - -                  6.497      - -.99 0.41 3  -     Y - - -
    279 Thule             -           8.52  0.15   126.59  0.0412 - -                 23.896      - 0.02 0.10 3  -     Y - - -
    280 Philia            -          11.18  0.15    45.72  0.0285 - -                 70.26       - 0.15 0.19 3  -     - - - -
    281 Lucretia          -          12.02  0.28    11.76  0.1987 - -                  4.348      - 0.30 0.38 3  -     Y - - -
    282 Clorinde          -          10.91  0.15    39.03  0.0502 - -                  6.42       - -.99 0.09 3  -     - - - -
    283 Emma              -           8.72  0.15   148.06  0.0262 - -                  6.896      - 0.09 0.57 3  -     Y B - -
    284 Amalia            -          10.12  0.12    52.95  0.0602 - -                  8.545      - 0.11 0.16 3  -     - - - -
    285 Regina            -          10.70  0.15    45.05  0.0457 - -                  9.542      - 0.13 0.16 3  -     - - - -
    286 Iclea             -           9.0   0.15    94.28  0.0499 - -                 15.365      - 0.13 0.20 3  -     - - - -
    287 Nephthys          -           8.30  0.22    67.60  0.1851 - -                  7.605      - 0.15 0.37 3  -     Y - - -
    288 Glauke            -          10.0   0.23    32.24  0.1699 - -               1170.         - 0.36 0.9  3  T     - - - -
    289 Nenetta           -           9.51  0.15    33.73  0.2438 - -                  6.902      - 0.11 0.19 3  -     - - - -
    290 Bruna             -          11.9   0.15    11.55  0.23   - -                 13.807      - -.99 0.55 3  -     Y - - -
    291 Alice             -          11.45  0.15    14.97  0.2075 - -                  4.313      - 0.09 0.55 3  -     Y - - -
    292 Ludovica          -          10.24  0.15    31.84  0.1397 - -                  8.93       - 0.35 0.45 3  -     Y - - -
    293 Brasilia          -           9.94  0.15    55.11  0.0615 - -                  8.17       - 0.07 0.30 3- -     Y - - -
    294 Felicia           -          10.2   0.15    52.57  0.0532 - -                 10.4227     - 0.19 0.35 3  -     - - - -
    295 Theresia          -          10.19  0.15    27.72  0.1930 - -                 10.730      - 0.11 0.22 3- -     - - - -
    296 Phaetusa          -          12.62  0.15     8.12  0.24   - -                  4.5385     - 0.38 0.70 3  -     Y - - -
    297 Caecilia          -           9.1   0.15    40.10  0.2517 - -                  4.163      - 0.15 0.27 3  -     Y - - -
    298 Baptistina        -          11.32  0.23    12.40  0.347  - -                 16.23       - 0.10 0.25 3  -     - - - -
    299 Thora             -          11.3   0.15    17.11  0.1822 - -                274.         - -.99 0.39 2+ T0    - - - -
    300 Geraldina         -           9.8   0.15    80.08  0.0331 - -                  6.8423     - 0.15 0.32 3  -     - - - -
    301 Bavaria           -          10.3   0.15    54.22  0.0456 - -                 12.253      - 0.25 0.31 3  -     - - - -
    302 Clarissa          -          10.89  0.15    43.    0.0421 - -                 14.381      - -.99 0.6  3  -     Y - - -
    303 Josephina         -           8.94  0.19    99.14  0.0477 - -                 12.497      - 0.12 0.15 3  -     - - - -
    304 Olga              -           9.83  0.07    67.75  0.0450 - -                 18.36       - 0.14 0.24 3  -     - - - -
    305 Gordonia          -           8.77  0.15    49.17  0.2269 - -                 12.893      - 0.16 0.23 3  -     - - - -
    306 Unitas            -           8.96  0.15    49.    0.1917 - -                  8.736      - 0.16 0.34 3  -     Y - - -
    307 Nike              -          10.12  0.15    54.96  0.0524 - -                  7.902      - 0.16 0.23 3  -     - - - -
    308 Polyxo            -           8.17  0.21   140.69  0.0482 - -                 12.029      - 0.08 0.15 3- -     - - - -
    309 Fraternitas       -          10.58  0.27    45.32  0.0504 - -                 22.398      - 0.10 0.13 3  -     - - - -
    310 Margarita         -          10.1   0.15    32.91  0.1488 - -                 12.070      - 0.14 0.37 3  -     Y - - -
    311 Claudia           -          10.17  0.15    23.68  0.2694 - -                  7.532      - 0.16 0.89 3  -     Y - - -
    312 Pierretta         -           8.89  0.15    49.96  0.1967 - -                 10.282      - 0.30 0.32 3  -     Y - - -
    313 Chaldaea          -           8.90  0.15    96.34  0.0524 - -                  8.392      - 0.08 0.24 3  -     Y - - -
    314 Rosalia           -          10.0   0.15    59.31  0.0502 - -                 20.43       - 0.21 0.40 2  -     - - - -
    315 Constantia        -          12.5   0.15     8.58  0.24   - -                  5.345      - 0.11 0.57 3  -     Y - - -
    316 Goberta           -          10.1   0.15    47.71  0.0708 - -                  8.605      - 0.20 0.27 3  -     - - - -
    317 Roxane            -          10.07  0.49    20.41  0.3975 - -                  8.169      - 0.61 0.75 3  -     Y B - -
    318 Magdalena         -           9.40  0.15    73.38  0.057  - -                 42.49       - 0.06 0.11 2+ -     - - - -
    319 Leona             -          10.10  0.15    68.01  0.0348 - -                  9.6        - 0.03 0.10 1  -     - - - -
    320 Katharina         -          10.8   0.15    24.57  0.14   - -                  6.893      - -.99 0.19 3  -     - - - -
    321 Florentina        -          10.13  0.15    27.13  0.2129 - -                  2.871      - 0.31 0.52 3  -     Y - - -
    322 Phaeo             -           8.99  0.09    73.12  0.0837 - -                 17.5845     - 0.10 0.20 3  -     - - - -
    323 Brucia            -           9.73  0.15    35.82  0.1765 - -                  9.463      - 0.19 0.36 3  -     - - - -
    324 Bamberga          -           6.82  0.09   229.44  0.0628 - -                 29.43       - 0.07 0.12 3  -     Y - - -
    325 Heidelberga       -           8.77  0.23    75.75  0.0956 - -                  6.737      - 0.11 0.20 3  -     - - - -
    326 Tamara            -           9.39  0.09    93.00  0.0368 - -                 14.445      - 0.10 0.27 3  -     - - - -
    327 Columbia          -           9.9   0.15    26.37  0.2786 - -                  5.9320     - 0.16 0.42 3  -     Y - - -
    328 Gudrun            -           8.80  0.15   122.75  0.0354 - -                 10.992      - -.99 0.32 3  -     - - - -
    329 Svea              -           9.6   0.15    77.83  0.0421 - -                 22.778      - 0.09 0.26 2+ -     - - - -
    330 Adalberta         A910 CB    12.4   0.15     9.84  0.20   - -                  3.5553     - -.99 0.44 3  -     - - - -
    331 Etheridgea        -           9.62  0.15    74.92  0.0447 - -                 25.315      - 0.05 0.13 3  -     - - - -
    332 Siri              -           9.7   0.15    40.14  0.1445 - -                  8.0074     - 0.10 0.35 3  -     - - - -
    333 Badenia           1892 A      9.46  0.15    78.17  0.0475 - -                  8.192      - 0.20 0.33 3- -     - - - -
    334 Chicago           1892 L      7.7   0.15   158.44  0.0585 - -                  7.361      - 0.15 0.67 3  -     Y - - -
    335 Roberta           1892 C      8.86  0.13    89.73  0.0627 - -                 12.054      - 0.05 0.19 3  -     Y - - -
    336 Lacadiera         1892 D      9.76  0.15    69.31  0.0459 - -                 13.70       - 0.27 0.34 3  -     Y - - -
    337 Devosa            1892 E      8.61  0.19    59.33  0.1805 - -                  4.653      - 0.08 0.75 3  3     Y - - -
    338 Budrosa           1892 F      8.37  0.23    66.35  0.18   - -                  4.6084     - 0.06 0.47 3  -     Y - - -
    339 Dorothea          1892 G      9.24  0.15    38.25  0.2431 - -                  5.974      - -.99 0.10 3  -     - - - -
    340 Eduarda           1892 H      9.9   0.15    30.24  0.2118 - -                  8.0062     - 0.17 0.32 3  -     Y - - -
    341 California        1892 J     10.55  0.15    14.67  0.4950 - -                317.         - 0.02 0.75 2+ -     - - - -
    342 Endymion          1892 K     10.22  0.15    60.63  0.0393 - -                  6.319      - 0.15 0.23 3  -     - - - -
    343 Ostara            1892 N     11.74  0.15    19.03  0.0982 - -                109.87       - 0.23 0.52 3- -     Y - - -
    344 Desiderata        1892 M      8.03  0.09   125.87  0.0684 - -                 10.747      - 0.07 0.18 3  -     Y - - -
    345 Tercidina         1892 O      8.81  0.21    99.11  0.0538 - -                 12.371      - 0.11 0.23 3  -     Y - - -
    346 Hermentaria       1892 P      7.25  0.23    91.91  0.2632 - -                 28.43       - 0.07 0.20 2  -     - - - -
    347 Pariana           1892 Q      8.89  0.21    50.95  0.1891 - -                  4.0529     - 0.09 0.50 3  -     Y - - -
    348 May               1892 R      9.4   0.15    82.82  0.0448 - -                  7.3812     - 0.14 0.16 3  -     - - - -
    349 Dembowska         1892 T      5.93  0.37   139.77  0.3840 - -                  4.701      - 0.08 0.47 3  -     Y - - -
    350 Ornamenta         1892 U      8.37  0.15   118.35  0.0566 - -                  9.178      - 0.10 0.26 3  -     Y - - -
    351 Yrsa              1892 V      8.98  0.15    39.59  0.2884 - -                 13.29       - 0.40 0.42 3  -     Y - - -
    352 Gisela            1893 B     10.01  0.15    20.27  0.4261 - -                  7.490      - 0.08 0.70 3  -     Y - - -
